zer1	zer2	zer3	zer4	zer5	zer6	zer7	zer8	zer9	zer10	zer11	zer12	zer13	zer14	zer15	zer16	zer17	zer18	zer19	zer20	zer21	zer22	zer23	zer24	zer25	zer26	zer27	zer28	zer29	zer30	zer31	zer32	zer33	zer34	zer35	zer36	zer37	zer38	zer39	zer40	zer41	zer42	zer43	zer44	zer45	zer46	zer47
0.10709358	3.25355242	28.52542965	110.6367671	168.080966	83.96110273	53.92310313	0.18986659	0.14444789	49.84306769	186.2701955	162.5602813	219.2290004	0.40222758	8.6423209	63.47354721	95.98327584	67.26773121	88.6933003	0.04658789	15.90724681	124.2145985	140.456476	125.7591691	1.24598793	22.60976595	38.48026791	202.1096998	123.0120061	2.43840653	50.11867869	116.8765952	38.57163459	3.83652609	11.55909792	240.0743662	72.38943587	9.5074247	64.11079106	162.8316831	2.28266586	155.6017048	372.6777643	16.23053339	156.1646733	44.84982042	476.5454527
0.02765311	0.66974467	11.91032924	80.84622927	204.1354675	241.166946	25.47918382	0.13400118	4.25114394	40.22597422	132.1776785	96.49408188	43.91902096	0.08333994	3.37080232	44.05066853	201.0587809	182.5966585	77.34863947	0.52695348	12.11189631	77.19025297	114.6305677	19.16029059	0.463107	15.00336278	135.138047	204.4920529	180.5510593	1.77572931	28.67661686	93.74313027	37.99498038	2.45714983	57.16645355	216.8606091	370.6442794	5.1553231	47.37205168	57.54465129	11.60484704	137.4010989	543.7799341	11.25781473	47.32644216	39.18803848	516.667877
0.09907874	2.72647268	30.22102887	141.5938153	191.8255533	142.7916338	175.7322872	0.14083765	2.37084527	14.67718027	94.1119834	130.1032343	35.81266862	0.31909181	8.45519341	76.06128402	182.5018146	104.3708105	226.5693051	0.30568177	4.91446327	52.46592527	125.9898374	104.4208654	1.15003271	25.72025838	124.9833749	191.4640984	138.2687633	0.77077114	18.87506874	82.83309878	176.3984629	4.19606966	54.25815276	214.8353265	123.2081564	3.32282402	35.39114364	182.8172402	11.25029307	136.1688839	405.8635972	7.50260777	120.7920907	38.77191649	467.1446942
0.04909172	1.70490944	23.10028194	114.5676876	254.5993186	252.6356092	161.0311388	0.20226915	5.11084503	36.88575983	84.62707952	140.288125	131.9349661	0.20764318	6.65356355	64.29837109	248.6084372	188.8937765	115.1654173	0.65979191	11.90006689	58.18688639	124.6972239	126.6574559	0.9265239	22.44693651	169.6802419	161.9219347	12.06320481	1.8361491	23.91036375	89.1111905	110.3248088	3.74841035	73.07763725	188.4906431	200.9892175	4.58937945	43.6799755	85.79664343	15.05708027	130.1664328	425.4141078	10.44026279	54.62245871	38.87433127	457.0245621
0.04649765	2.31865991	28.64689007	61.02507024	63.13473243	246.976219	161.2940055	0.05170568	1.95938617	28.00052568	92.27835743	166.0301947	175.8010105	0.27643734	8.13861058	31.08337344	65.19560662	84.98037336	310.4846324	0.25878025	8.71606324	52.22863713	133.5062208	196.4693786	1.1181506	10.32725006	66.14955601	194.3706563	346.0923887	1.31030682	19.17181954	83.26814648	149.8525978	1.68019433	33.5591243	307.146063	77.63506201	3.43043255	35.59712203	84.08873045	7.45665886	216.022209	344.6934224	7.67084147	45.16583878	64.1636006	527.4235684
0.06907429	1.14128476	27.11660576	92.5404191	89.85860465	231.0764251	23.73414988	0.11491478	1.80828059	31.78355252	68.2069469	24.61429001	191.099604	0.13731856	7.62461006	51.70502557	103.822038	265.3575674	129.1483695	0.23872226	10.21065524	51.87499207	62.92159917	149.0946343	1.04047659	18.00121602	78.07284339	385.6675709	151.9036686	1.56096937	21.91078176	60.58967528	88.46677328	2.99938146	35.44876356	386.6502649	88.12958919	4.22683265	32.29389273	38.57717997	7.52298078	233.2812558	431.3679134	7.82697803	14.95918031	64.78887961	540.4233409
0.16393777	2.8412396	32.84631211	133.0688986	43.73833357	443.8880335	32.80242288	0.15312986	4.21512742	7.55759578	42.29258256	97.79292663	120.2337957	0.34279139	9.729633	79.24408173	58.89431033	294.4158731	144.1000022	0.56107163	2.52094637	35.00307922	17.56632362	91.44105549	1.37929698	28.7510187	48.37617535	220.5367854	230.8088997	0.41153153	15.84221436	53.45232116	91.25580556	4.92534455	23.40183633	276.5086887	10.4456462	3.21213526	41.15895401	109.5071573	5.19287145	194.7415955	385.3122295	11.72998769	95.86472994	58.31507334	555.2995497
0.03940768	1.55384733	31.24786244	83.88943742	29.18343624	479.0392126	57.71750913	0.12446	4.09306619	13.67422169	46.20588499	33.9833342	157.8253766	0.19132631	9.11590597	48.12349871	42.28584637	317.8902146	99.68810459	0.52631942	4.49966581	35.63328477	88.85453826	72.69958957	1.27762368	17.04034436	50.9659523	174.5845098	183.0312959	0.7061816	15.34739904	97.10115325	44.61309483	2.8723165	26.57661502	255.1128519	37.05129584	3.00904764	56.00263594	69.27210412	5.95299094	192.7638142	429.4071084	14.24895315	61.96555723	59.21939649	587.8552248
0.15905206	4.145538	32.34895784	28.13015429	161.5445422	291.127985	31.87854209	0.13673372	3.31813145	25.41637979	33.64579216	55.11381634	181.0071561	0.51514554	10.01746447	29.19563705	124.8895077	287.8422399	89.02489607	0.45932046	8.76403415	28.41190943	34.76989549	166.2482272	1.46694272	13.42730794	89.44549278	283.2758458	127.5457629	1.41539717	13.00544904	11.94671051	137.9745496	2.62192768	42.82801093	283.2054019	20.81992803	2.66603461	2.47149418	105.0177592	9.60228556	184.3734663	291.5512799	1.09972845	63.04290106	54.12355158	407.7385173
0.04047738	2.40911284	23.41464079	36.36521717	99.5578928	392.3342244	3.19231496	0.13560387	2.89404586	13.10637062	56.77286748	50.56517729	211.7751124	0.28751464	6.68910842	19.67168379	137.5339968	228.4800347	94.50544667	0.38061376	4.87517503	35.703672	63.39306539	173.0602465	0.92641552	7.23036116	116.5906766	206.9387309	145.5585074	0.81779618	14.34191628	58.14514429	111.7452135	1.2786288	55.67267854	311.3223555	57.6791179	2.74397655	31.83308399	58.46072312	12.08639403	223.0858555	409.239832	7.95561571	25.02001277	66.98117516	546.6728249
0.04039818	1.27199989	17.0578554	34.66099204	110.6656329	300.8454488	51.38773336	0.02370893	3.6373508	45.03984109	115.8558269	130.4998056	77.09987003	0.14915505	4.83060662	18.80345523	125.6491328	195.9962841	38.36648411	0.45528537	13.59654768	64.53486214	81.64798914	70.45869271	0.66419527	6.41950211	92.94375796	193.4838192	41.81675526	1.99655151	23.19647245	44.02198736	57.335236	1.05668057	41.24738787	252.0320492	214.3352867	4.07668988	20.19268691	72.97381386	8.57490649	173.9799624	467.6963321	4.94656208	80.31069917	51.48808247	525.6346609
0.2440881	2.20227991	47.60025097	160.1635107	78.24163198	216.6088928	92.48626561	0.20614218	5.37087508	9.88128551	93.87767451	239.4673318	167.5458706	0.26702256	14.37000811	98.06136066	89.36373495	152.9904603	90.61513319	0.75104888	3.71505692	63.36260854	172.3936722	138.1494691	2.06870982	36.65647564	65.6626112	114.356638	41.81362518	0.63100061	26.16968687	140.8411579	26.516521	6.43758119	29.67461295	209.8181991	165.9855748	5.06970452	79.71478532	106.2297812	6.32979218	162.8246913	433.1779579	20.58299891	127.0186923	50.84633737	532.9923896
0.00415759	0.52297209	12.9507887	61.22749066	127.3871439	256.3107022	71.09011149	0.04624959	1.27543145	19.1254735	89.17102059	183.7654967	94.1457821	0.06018493	3.41576704	31.76700349	140.5080443	131.0325204	96.68723707	0.15653768	5.48325294	45.81217916	140.1480677	78.17696741	0.44352764	10.44156714	99.45305602	202.9627653	25.90895328	0.77325432	15.46431304	85.49919786	60.85776031	1.66567871	42.92000956	252.2179903	222.4964037	2.59337267	36.18106929	82.89727198	8.77091996	164.0344879	500.8049915	7.74237666	71.08426371	46.89423106	543.3173056
0.11673711	2.45185663	30.77428793	107.4141427	48.39197872	418.194795	2.60772292	0.15253262	4.52238357	15.70193619	77.56862958	48.03372932	249.9479843	0.30157203	9.25063158	63.8593735	53.88267226	313.8104735	108.4793382	0.60116413	4.37733796	52.11854621	40.97762706	252.7468616	1.32566626	23.32378911	49.08428264	206.9169888	200.5677773	0.60903061	21.07654986	67.1277885	181.5493903	4.0246594	24.438318	274.6347707	3.10927894	4.00305766	44.7175632	91.91674926	5.43537005	203.9163785	391.4091755	12.17495901	34.79840884	62.59398923	570.7455399
0.05455116	3.04747606	28.69589678	50.67571116	75.36515465	255.6718241	141.9339132	0.09207276	1.75581092	19.92296502	109.9985471	161.5704177	131.5708876	0.35475845	7.99542419	24.30569352	100.1048264	178.3897663	84.5032649	0.23811481	6.27285763	66.58834692	132.7048482	98.38816059	1.0856765	7.67416758	76.1084102	131.9882753	22.81225483	0.95321243	25.46218406	111.6450204	55.56972335	1.20434181	34.22947568	181.2774132	156.0536348	4.67178014	60.95665628	88.92816604	7.18366432	131.9073316	383.6066941	15.25288605	94.30739892	40.05068225	438.1355155
0.09647994	2.69402149	21.85314882	78.60270327	85.30246181	455.8721904	136.1069974	0.08706944	2.73148589	14.9564259	48.90918197	39.32713886	68.65937006	0.31976758	6.43438714	46.32734553	103.4431515	317.5152942	1.41462816	0.34356094	5.03718621	30.67031979	25.24033462	53.4502374	0.90798139	16.73331877	94.03920133	237.6183851	43.3914589	0.79254159	11.98931171	20.0893901	53.26468003	2.86028714	46.9353818	265.4436788	167.4683305	2.23283937	11.77272452	53.45633126	10.46357337	182.3096558	490.5849003	3.10416218	38.29023972	54.22847574	583.0895978
0.10708478	3.96927161	33.69618607	49.22916653	103.4076742	387.4470422	122.2022508	0.04387369	1.02164237	17.47182175	27.67927968	44.71782508	154.6216656	0.47422858	9.88098782	32.25553803	94.76988125	330.6398215	19.74049425	0.11966154	5.46486188	21.27278159	33.30454768	155.3780758	1.3897654	12.47592391	80.58383848	263.829042	83.1350398	0.82641369	9.54105803	19.02646689	138.4259421	2.23049376	40.00327462	274.3006801	32.72950567	1.93796256	8.28464878	98.55035694	8.9431899	187.0109768	305.9985374	2.04351298	50.03115267	55.87757401	429.2785479
0.13324529	2.28398813	29.06128283	113.524494	44.15006489	447.838474	126.0022682	0.0324341	2.83226367	26.51496631	24.38175054	94.33063519	231.171561	0.27106995	8.44810792	65.54028569	36.61848597	338.4935843	44.59368782	0.3639664	8.60580834	19.30129607	78.85167612	174.8979469	1.17968548	23.33434741	36.09150858	243.6867422	198.6336921	1.33175918	8.45177253	56.83708557	112.2129312	3.94870339	18.57324898	300.0014014	38.99109228	1.67387873	28.22921391	77.94182076	4.18600086	215.507533	346.3577268	6.76235495	56.56987538	65.29083235	536.7261694
0.01446236	2.58485703	39.14400997	110.6026817	101.1538561	371.4427606	152.3538949	0.06966069	1.77754506	10.22074825	70.8186184	1.81540616	248.5299504	0.31584651	11.41873932	61.0577745	34.81130442	291.0267178	14.73787086	0.20785177	2.98157655	38.27718824	22.310782	224.6832278	1.59765839	21.17873899	32.91619515	240.1505553	144.4872564	0.428697	13.39100776	24.35326459	133.0101438	3.52720728	19.85964674	303.5243256	28.28667708	2.3042643	13.71743534	47.19141251	4.82258566	216.4445479	306.0295772	3.43846398	34.5494725	65.38925171	478.5905873
0.21339643	4.80140496	38.6582093	134.2189799	43.86487436	254.1873754	87.0403608	0.16687626	2.45678578	10.52724429	59.24922898	189.4455638	170.0341837	0.59704551	11.86746894	81.79932647	104.3305524	203.791835	111.2716352	0.34058449	4.10134648	32.02502284	134.9944968	159.9204726	1.72929036	30.29982907	100.9377537	202.9389386	56.17711986	0.71383059	11.54576441	77.47769254	111.8564154	5.27798508	52.06322043	239.0931939	196.463417	2.08059383	30.55365136	112.249903	11.89829839	164.9239836	519.5492254	6.10089778	96.9067857	49.39549028	599.1944838
0.01751393	1.54207738	26.55201561	78.448911	73.01255074	463.7290713	42.73105626	0.00619431	1.95207875	18.7862682	41.46981082	17.65700777	160.5948152	0.18236412	7.4958883	44.15555254	93.40602654	304.9985803	97.69966496	0.2477379	6.14740515	27.31339351	45.85431873	106.7566791	1.02463167	15.43986495	80.0938614	209.9415717	147.6306531	0.95322849	10.91172195	43.80212854	73.12784135	2.57923458	38.61744469	270.7688161	85.12981208	2.05108645	22.8650869	53.31552745	8.43362894	192.9758325	455.7783082	5.43600187	34.6927718	57.93040373	585.9512033
0.08780179	3.10614824	37.81340537	100.7799791	130.3380446	377.7811524	81.40183137	0.19669606	3.37823178	18.48586028	29.56013499	42.50717861	175.1984969	0.38768939	11.15024571	54.98904419	126.7629508	286.3227165	117.9994459	0.47280856	7.36042231	25.59573364	7.71263044	155.4023801	1.58166359	19.34376317	100.5968597	177.2312591	162.723386	1.28806271	12.87172127	30.39680907	125.0882143	3.2883159	48.2129567	257.0330114	21.11830991	2.80477505	23.32105604	103.5977101	10.60471824	196.9552115	366.7538936	6.7248917	71.88148966	61.25580125	519.199496
0.07937192	2.21695918	41.08542072	118.6602486	83.55665379	289.5788451	155.7502044	0.08486913	0.2358381	13.24224339	56.21806723	155.7286211	197.438631	0.26032584	11.63467686	65.31737911	49.29226941	127.6498096	256.7719824	0.02599224	4.28742428	28.28815333	125.4075585	180.4292881	1.59433626	22.65800235	42.00962762	165.9155651	262.6599188	0.66449085	9.73590144	76.67304526	104.2058089	3.77473181	21.05635672	266.4308734	5.89862175	1.69099221	32.00682869	44.59288612	4.6810647	188.0693969	373.4159648	6.76411596	42.17151918	55.84089409	520.5369341
0.03680549	1.28309268	24.96026851	75.93082319	97.59786637	156.6141539	92.58866834	0.1451546	2.50697789	10.80917391	124.0220504	224.7948225	178.9816548	0.15166125	7.09317235	39.41258009	95.6640063	46.50371493	118.3071907	0.31887832	3.3580619	78.57523823	192.8352716	162.917005	0.97601829	13.20542719	67.85356087	167.0227069	82.87129498	0.50391257	30.73336315	151.1121085	104.9182267	2.15478831	29.66117255	241.4601704	143.5545531	5.70981793	78.4614362	104.0166235	6.12057185	166.1881712	444.8419915	19.13649069	92.85576025	48.97591531	527.6739645
0.02078002	1.75590014	19.91544164	16.00797323	85.93103667	436.5663759	251.8827515	0.1247619	2.64320936	24.18924032	80.28023529	18.97650608	57.62431814	0.21049191	5.78680788	9.22750574	130.399351	330.3574799	80.26910035	0.33784599	7.77663482	54.10241223	63.63538481	96.05747936	0.80868426	3.33595269	103.9856096	272.1878034	68.78611558	1.1936243	22.06982233	73.32636857	66.36411017	0.57861076	47.4841528	298.8658554	24.84958628	4.21242818	42.87492028	8.14530558	10.009077	201.8733722	290.4222925	10.95994	21.99638583	59.60274249	414.7015488
0.02232728	2.18777852	34.61607308	73.28662613	81.24161619	423.8104737	218.0882379	0.02651468	1.64949118	19.16068803	30.96545854	70.89513489	155.7342054	0.25584909	9.69968717	40.44173282	112.6379459	278.0174135	76.24490785	0.21812203	6.36587732	22.64454598	36.48309673	75.86370657	1.31887012	14.02308482	87.64896081	235.4792627	49.34136605	0.99641106	9.55032594	11.5151806	22.43869243	2.3326081	39.54094582	305.5551567	82.6525208	1.85362337	1.53369498	11.26260697	8.27452847	212.7893231	384.801201	0.43742601	12.02835052	63.18926769	507.6719061
0.11795273	2.46774238	35.27447755	104.684149	62.49944826	237.3755497	129.2102365	0.09206683	0.42285698	15.70400871	85.48427891	221.039868	65.8839846	0.29864144	10.14216749	60.08576354	78.47806532	134.6674781	96.87230466	0.07351081	5.23675219	43.77829237	151.7290447	64.77808776	1.40832297	21.38875803	65.43099739	104.9921947	45.72994097	0.82676741	14.67432974	93.1120889	35.0493712	3.62367864	31.54827433	193.9262089	159.6157958	2.44189373	42.99433424	105.1089255	6.93594161	145.4859277	434.3268799	10.02588011	110.7377555	44.50173309	508.3461879
0.04445488	1.88778356	17.43261426	80.36448414	33.96052606	454.7439641	306.1289226	0.1253716	2.03340163	6.46469797	23.03099395	45.66147095	28.28332973	0.21607661	4.9798168	41.52356678	59.7952368	320.7665241	78.10844634	0.2603107	2.2207946	17.80445832	50.57713881	66.0445063	0.6854435	13.7963305	65.73911653	266.2915633	57.05003945	0.35713028	7.74387806	43.65307271	82.92982268	2.23256269	34.16046549	296.8752012	110.5654448	1.53137499	23.24058165	70.69435912	7.70110885	198.9531149	441.2674462	5.723102	41.17828073	58.33418412	559.6285697
0.01390745	1.80761305	27.00399791	71.0130818	109.9093094	243.2081113	11.02197496	0.05430218	2.08953426	36.4103747	104.3696311	191.3577391	78.9866459	0.21155911	7.54995797	37.45287085	112.1208854	121.2437686	22.99046482	0.2617168	11.18573057	63.47939825	142.6667983	88.42160222	1.02550296	12.61652159	75.14373593	179.6054611	4.89685627	1.66143377	24.16901866	97.60600967	64.49629144	2.05988268	31.23718176	244.0785442	193.6198958	4.41166283	47.19100592	120.6809668	6.22293025	165.1189435	460.8748619	11.11955242	115.9400579	48.19079232	520.8494003
0.04994672	1.71047947	18.50753784	65.12827449	96.15074717	436.3467549	53.29560164	0.0544472	1.0784298	8.22378189	45.11418782	42.41341702	118.3384442	0.19810861	5.05671412	36.3344776	133.1829606	267.6589303	79.91583862	0.13729207	2.47418482	25.49629959	54.08956741	63.35406135	0.67670482	12.62053659	110.6286152	220.9166071	100.583458	0.36157451	9.38220796	50.53320199	45.81368371	2.09718073	52.06835797	285.2335377	140.3710832	1.67901896	27.12342262	51.86495954	11.19310808	197.1301794	486.1733751	6.61862339	42.74315547	58.25213131	586.9268222
0.0063634	3.79533491	41.81826462	62.26452065	133.7847764	483.3939941	231.1543947	0.02592581	0.61499462	3.77828237	15.30235913	32.02830182	41.38290944	0.45414056	12.3518437	37.22045725	146.8004073	392.861614	104.257341	0.07576617	1.20619336	9.03847737	23.33756337	39.98208341	1.74467329	13.67883015	112.0043102	296.453415	51.33017535	0.18313325	3.39971142	13.56640017	32.38549469	2.37241313	51.04164464	321.9249498	40.47436544	0.61649991	5.77192752	21.14927241	10.80510641	225.0479774	336.8050149	1.28167766	10.59753015	67.89551541	482.6426697
0.05793932	1.71426612	17.93437954	85.31869626	148.7997201	241.7047572	48.66955241	0.05020721	1.29548397	9.84640763	17.11404182	79.22834244	125.6111872	0.19722177	5.08093161	48.11689553	167.6049032	164.7846894	25.73528782	0.16630321	3.24392132	14.70149586	35.45016016	142.8765762	0.69518213	16.67071337	123.5122175	224.4522695	57.69019174	0.50276261	6.55192489	5.83502628	124.4843676	2.75440144	54.77270686	250.7471771	223.7164233	1.30209501	3.21492596	78.76875342	11.39266207	159.0058985	421.7072887	1.51520703	33.63082586	45.14396416	443.1881585
0.09611491	2.64248679	29.08530451	99.23337725	105.0549524	208.4845627	142.9163075	0.18909231	3.77881632	24.84914689	116.3294422	161.5120779	158.7433564	0.32401908	8.44273298	55.23563277	121.0335576	93.53586994	151.8039715	0.5040192	8.50390109	77.66843099	168.6783143	98.04749396	1.18337817	19.34242666	89.03890476	161.1822072	57.01991206	1.36508612	31.52031938	148.4880239	67.56099239	3.25014935	40.0092625	228.8389106	227.9004749	6.01106295	79.48471764	121.5910798	8.46432005	157.1943241	549.9170944	19.54082378	102.2357157	46.29405469	609.501356
0.06255044	0.90940173	15.47427963	60.31379749	132.6076231	350.551583	19.76613375	0.10317275	2.3382094	38.52470398	133.7420834	111.718011	83.77554634	0.1092274	4.30542003	34.53347784	96.30251543	212.6791461	53.5041888	0.29745043	11.76428906	79.2645459	94.62647673	62.54457947	0.58329298	12.14039153	56.6983649	199.1488507	5.10642424	1.73708059	29.55122899	58.99769169	53.44806251	2.02988876	22.97392945	227.7278886	267.1788644	5.3104886	24.83497949	74.86475198	4.62624466	147.8900628	561.5353672	5.29388138	65.30679444	42.38315237	599.1828137
0.03263621	1.81848455	18.15617661	21.4618119	62.58523969	339.5187113	155.5276488	0.03382865	2.77554897	25.18323253	38.3117581	63.12863677	150.466115	0.20903269	5.08998652	13.00067701	88.13535638	299.5467338	22.15632381	0.35076683	7.96397104	24.77874776	37.35379774	93.8138229	0.69227409	4.79382915	75.88993489	296.8641617	123.5956193	1.20170227	9.76822272	11.50960656	50.17375533	0.82991552	35.7798015	293.8904778	16.3118105	1.81408715	0.32060322	58.22465719	7.65001868	184.349401	288.8612231	0.70180259	58.13974313	52.54302705	400.7372898
0.07518885	1.44830084	27.48088101	74.8404845	13.6639421	315.7704757	29.54205539	0.12753452	1.26416914	18.2901049	45.49539296	53.776342	268.3730256	0.17629722	8.198131	45.93972643	64.36146871	246.4926569	166.5981181	0.14593837	5.64415237	38.0964492	115.0231356	196.0248594	1.16585788	17.00854805	66.15188356	261.4661269	231.385255	0.84997292	16.97383078	110.9814593	90.56529023	2.95087219	33.60206845	324.6017012	1.70575637	3.38425918	59.72321851	31.79330098	7.5018676	223.4437672	406.7524428	14.59682177	43.95173382	66.36980702	577.3828301
0.13948148	3.4418865	34.47025956	116.9712545	82.13803583	104.2128739	80.86372498	0.06728197	2.25991391	11.67129772	87.96910781	168.7097686	197.6154427	0.4158236	10.11687748	66.6693698	92.76997212	46.22711796	136.9897702	0.27684	3.3459783	47.73153222	149.9839243	131.2782399	1.42564084	23.56764318	72.33867326	231.650538	108.2252025	0.4789006	16.7695977	124.1471523	98.14374911	3.97291264	34.02751188	293.3009878	142.1559261	2.8915242	65.21352172	200.8478814	7.41448944	194.3279737	482.3241918	15.86867885	180.4276733	56.49994662	581.7797454
0.09065308	0.61466434	27.84694024	88.39921775	61.41889816	414.8145339	129.2944937	0.08182663	3.10510731	16.08898964	49.17906717	50.65244634	212.6328176	0.06878468	7.96482515	49.50585004	52.70058131	303.9029001	2.35863705	0.39578515	5.78435701	31.57050116	50.28957972	152.3712751	1.09979248	17.376324	37.90115344	245.6232127	53.57987518	0.94907054	12.61372901	53.97349939	99.58757366	2.91871444	16.52950355	263.6100342	132.5878692	2.38999719	31.78633507	64.55158658	3.3713486	175.0938786	436.78402	8.17675789	42.92451951	51.16565926	532.3053766
0.06730489	2.30628589	20.65793885	46.93311283	81.71321932	329.3557346	46.48106484	0.11511018	2.45902957	4.94257696	59.59714955	27.12006291	235.9736251	0.26923821	5.7643616	24.92079511	121.07427	193.2067799	81.98091136	0.30590847	1.40140754	31.58370582	56.8821903	227.8372271	0.7820941	8.54234789	102.5396614	251.5884019	139.8371355	0.22423389	11.3331151	60.43936718	150.9681653	1.41799631	48.4935105	327.8664417	62.98760598	2.02621729	33.63229399	60.50044937	10.43786943	221.3826489	401.5701066	8.33368689	8.28455145	64.71082925	526.7142653
0.0868038	1.0297021	24.34677524	85.89681493	98.93176418	336.2175264	2.98218251	0.0805448	2.73248898	14.51667013	46.3058453	80.54688249	159.8222317	0.11906837	6.91087969	50.71108536	64.03323516	276.8091977	99.5153657	0.34537773	4.07569934	31.37505301	48.26758576	151.0775508	0.94638447	18.12388357	36.98662016	286.1393262	100.5305255	0.56551175	12.80822646	55.39884725	127.6013821	3.05995538	15.60868519	287.1447828	128.0557437	2.44067904	34.86655086	104.955526	3.28192604	178.7442241	444.0230861	9.23059171	70.47143557	50.58350985	533.7589905
0.03195926	2.25660262	22.45912438	50.00314218	59.70334809	286.0125803	252.1463344	0.0547359	1.79006307	23.90986206	20.35593149	154.8904608	107.6980416	0.2717745	6.63309177	27.26287532	122.3957779	123.0304855	314.3818945	0.22313521	7.67682676	26.26709655	69.90529833	26.18753513	0.93597686	9.30175575	100.0092162	174.4177764	270.5419818	1.17500125	13.19542589	14.26281277	23.88989874	1.52645095	45.59928028	265.4640703	0.53232004	2.76940385	12.04711074	14.98443577	9.55960006	185.1781466	360.1547701	4.44342922	20.19726106	54.76935326	490.9961814
0.10746245	1.87773552	42.92866417	119.6224316	48.33567953	479.9672057	346.0336752	0.07818033	0.75014669	15.73057011	40.03655415	47.6530324	87.75293747	0.23587827	12.60912025	68.46082115	64.85716958	337.4153374	154.90219	0.11273138	5.2715696	26.1006663	38.33038072	45.1392072	1.77576865	24.43848606	59.35357983	263.6893924	40.02578037	0.83838543	10.77436278	17.94792935	45.09760012	4.15659305	29.19960713	332.7765487	62.89386003	2.10176429	4.60914592	42.26692988	6.43164863	235.6871719	393.1285956	0.65543565	22.19121092	70.84759439	548.2548265
0.06280856	1.63963642	11.22421962	17.73359921	37.51162785	370.6306095	29.32170035	0.11175109	2.31469978	9.21415744	40.13817759	78.58783312	266.2559596	0.19432046	3.04599607	8.98150897	70.0832828	279.461738	95.74134415	0.30775454	3.63191092	28.75261477	65.48650206	174.1713356	0.4122873	4.41916949	82.18321066	247.7952488	149.7683012	0.62490149	12.17993728	46.35285782	83.47077353	0.9073562	43.27622277	288.0680283	44.42707258	2.38680806	24.13175928	32.47789978	9.80371449	195.9762885	367.8264963	6.10618632	9.48254084	57.89608077	490.4046568
0.07511801	1.33783699	31.84921885	89.99232821	25.18471137	388.6649797	62.27407359	0.08466611	2.04219148	23.11759467	46.93773087	90.39213149	243.3853422	0.15244907	9.01465487	49.84022124	50.83746354	219.6869836	109.7941868	0.25778824	7.65613797	30.15124072	94.53543408	167.0278571	1.23498929	17.33118215	47.22611883	203.9848856	170.809824	1.19617622	12.28824489	71.5588818	112.8372591	2.89131659	22.47793881	278.2399356	51.42916279	2.36431996	34.72217458	80.41892614	4.79096784	191.6468406	407.02802	8.07644074	51.412171	56.37002414	536.2651519
0.10693707	2.37732833	43.15702799	118.5313035	51.1085345	422.1479446	89.05242637	0.09917905	0.58400709	21.53302647	57.33301525	37.83258087	171.7449598	0.30052015	12.96450047	69.82964506	53.57275637	323.8953653	15.04723592	0.10441812	7.5228238	38.60180521	35.58338791	207.9934542	1.85492489	25.37341342	54.05276221	227.1283228	165.6499905	1.22369194	16.0886186	19.59789918	172.0479033	4.36610054	27.88109398	305.6065904	39.7156183	3.14250445	5.91306267	89.15039056	6.29317273	226.8852811	320.5609382	0.7276781	22.69860748	69.73476469	511.8391137
0.0282343	1.34925876	21.81569227	65.70320541	75.65679435	422.4217569	25.67507887	0.06822017	3.12684886	16.69301704	77.3225413	43.94949991	184.333467	0.16199426	6.21256798	35.11533218	39.58625039	332.8812304	86.89364679	0.3865398	5.35342817	46.68724142	88.47853166	146.5173537	0.85595669	12.0009006	56.44835949	196.6985369	140.0052466	0.81912854	17.54659432	89.41495468	95.90658964	1.98336621	31.8618032	221.1752907	25.86635253	3.16333472	48.89378629	61.11461229	7.4365251	165.1596566	334.6096476	12.00577426	42.22456722	51.09477308	465.4438541
0.03986028	2.26238142	31.05988027	37.90189547	122.301049	372.3139647	238.1832315	0.23110253	4.53068501	7.7341159	41.2234752	20.59485331	124.7976377	0.26626613	9.05144441	24.79153324	127.133651	325.1507596	86.95325808	0.58611716	2.23356885	34.31458889	44.9481046	79.94515103	1.26844257	9.57314347	93.83054222	330.1576332	48.22030457	0.32447719	15.64081729	66.16213634	55.85803287	1.71061407	41.69795053	348.410188	64.77065692	3.18130785	42.45806201	51.74681043	8.66853761	226.476513	351.1913265	11.37916991	41.47093401	65.76920291	475.5146508
0.09307869	2.27444603	35.64244965	107.6256209	86.54877503	448.7919645	162.3645384	0.18188826	2.36223087	7.98503856	11.50577011	20.66748531	213.4053666	0.28766499	10.42689475	59.79343102	63.67502741	341.844263	31.22433215	0.33856569	3.56402011	8.8586739	18.11228539	156.0978273	1.46754222	21.00777328	55.26789992	224.0539887	123.4923109	0.65971738	6.79409735	11.32224145	92.60876049	3.54480242	28.49508323	283.0908626	4.79175433	1.69744567	8.88976645	52.22628378	6.52313677	209.5684802	331.7557125	2.94755256	26.03654133	64.40120504	501.4717598
0.13516715	3.53095903	23.82916051	61.36856799	78.58934898	371.36381	59.05064634	0.21372652	3.80977999	18.73387454	18.00096209	82.84072553	223.8035713	0.436755	7.35576781	35.90970985	104.4282021	313.3473519	89.77689655	0.5376972	7.13047969	6.1508697	47.61614992	90.02505445	1.07730138	13.19940915	86.14216794	320.2623492	132.2289657	1.2207775	6.62596664	7.8777686	14.33451514	2.3081335	41.33092031	340.2695356	110.7544062	1.76487465	6.63194294	20.25468679	9.08050995	221.5120784	488.6956444	3.20143133	7.81726503	64.39220758	616.3285776
